open,close,high,low,value,quantity,end
235.13,234.6,235.19,234.6,863404824.6,3676470,2020-02-20 18:59:59
233.05,233.05,233.05,233.05,10477928.0,44960,2020-02-21 09:59:59
233.2,232.61,233.77,232.42,1360300500.9,5839860,2020-02-21 10:59:59
232.67,233.35,233.61,231.61,1655311948.6000001,7116680,2020-02-21 11:59:59
233.39,232.34,233.55,232.08,595675088.4000001,2560670,2020-02-21 12:59:59
232.32,232.42,233.19,232.25,421119302.0,1809860,2020-02-21 13:59:59
232.45,232.25,232.6,232.01,424796486.6,1829190,2020-02-21 14:59:59
232.21,233.02,233.45,232.05,542091846.5999999,2328300,2020-02-21 15:59:59
233.05,232.92,233.24,232.51,253298876.89999995,1087520,2020-02-21 16:59:59
232.92,232.79,233.1,232.21,541646414.8000002,2328600,2020-02-21 17:59:59
232.78,232.0,232.97,232.0,1094962934.8000002,4713050,2020-02-21 18:59:59
228.0,228.0,228.0,228.0,100502400.0,440800,2020-02-25 09:59:59
227.99,227.77,229.57,227.2,2421409152.3,10605390,2020-02-25 10:59:59
227.78,228.49,230.06,227.15,1773084776.1000001,7759870,2020-02-25 11:59:59
228.49,227.91,228.84,227.88,644603232.5000001,2823870,2020-02-25 12:59:59
227.91,227.11,228.37,226.73,1506950899.0,6625270,2020-02-25 13:59:59
227.14,226.72,227.44,226.13,1228286256.0000002,5418650,2020-02-25 14:59:59
226.72,227.12,227.4,226.6,490222351.20000005,2159310,2020-02-25 15:59:59
227.16,226.8,227.2,226.52,553145137.0,2438700,2020-02-25 16:59:59
226.78,226.4,227.16,226.0,1076538145.2,4752780,2020-02-25 17:59:59
226.33,224.68,226.89,224.68,2192029146.5000024,9730840,2020-02-25 18:59:59
223.32,223.32,223.32,223.32,32088850.799999923,143690,2020-02-26 09:59:59
223.32,223.19,223.68,221.58,2316525464.7000003,10406250,2020-02-26 10:59:59
223.25,223.33,225.0,222.7,1715797872.1000001,7660370,2020-02-26 11:59:59
223.36,222.05,223.36,220.81,1967393796.8000004,8862900,2020-02-26 12:59:59
222.02,222.35,223.28,222.0,714382053.8,3209180,2020-02-26 13:59:59
222.35,223.81,224.34,222.23,1087078909.7999997,4866270,2020-02-26 14:59:59
223.8,224.03,224.25,223.37,802624030.6,3585940,2020-02-26 15:59:59
224.03,224.29,225.15,223.65,1594295330.7000005,7102160,2020-02-26 16:59:59
224.23,225.01,225.47,223.5,2178937434.2,9701080,2020-02-26 17:59:59
225.03,224.76,225.2,224.25,1846406975.0000007,8214400,2020-02-26 18:59:59
220.99,220.99,220.99,220.99,92188188.39999992,417160,2020-02-27 09:59:59
220.99,222.37,223.4,220.98,1838839370.9000003,8268310,2020-02-27 10:59:59
222.37,222.47,223.03,221.76,1307818736.7000003,5885580,2020-02-27 11:59:59
222.5,221.7,223.03,221.65,783069896.4000001,3522530,2020-02-27 12:59:59
221.7,221.26,222.0,221.12,874875850.7999997,3949530,2020-02-27 13:59:59
221.25,220.36,221.59,220.14,1674369243.7000003,7586990,2020-02-27 14:59:59
220.3,218.0,221.1,217.7,2919610424.8000016,13319770,2020-02-27 15:59:59
218.0,217.97,218.88,216.85,2958849989.8,13585870,2020-02-27 16:59:59
217.97,218.55,218.9,216.8,2728658984.9000015,12525570,2020-02-27 17:59:59
218.54,217.5,218.97,216.81,3038464901.900001,13966430,2020-02-27 18:59:59
210.0,210.0,210.0,210.0,151168500.0,719850,2020-02-28 09:59:59
210.0,205.75,211.97,202.37,9779643323.5,47264310,2020-02-28 10:59:59
205.63,206.86,209.67,204.1,4470341059.7,21609380,2020-02-28 11:59:59
206.86,204.17,207.35,201.23,3731317372.599999,18300440,2020-02-28 12:59:59
204.09,206.27,206.63,203.7,2370012296.1000004,11569490,2020-02-28 13:59:59
206.27,206.85,208.07,205.65,2017782824.4999998,9758170,2020-02-28 14:59:59
206.8,208.48,209.2,205.5,2087386755.3,10041700,2020-02-28 15:59:59
208.59,206.28,208.65,205.41,1579394311.5999997,7612130,2020-02-28 16:59:59
206.2,203.14,206.4,202.5,3184117175.499999,15581490,2020-02-28 17:59:59
203.14,202.65,203.15,200.57,5478104734.1,27140780,2020-02-28 18:59:59
