open,close,high,low,value,quantity,end
57.16,57.64,57.66,57.1,68998618.19999999,1200010,2022-02-02 15:59:59
57.64,57.1,57.66,57.1,56986773.199999996,990860,2022-02-02 16:59:59
57.08,56.84,57.16,56.6,73137345.80000001,1286190,2022-02-02 17:59:59
56.88,56.8,56.88,56.62,51251893.0,903550,2022-02-02 18:59:59
56.88,56.72,56.94,56.54,19493955.20000001,344050,2022-02-02 19:59:59
56.7,57.08,57.14,56.7,25625756.4,449820,2022-02-02 20:59:59
57.08,57.14,57.18,56.72,26233165.8,460590,2022-02-02 21:59:59
57.14,57.2,57.34,56.92,18077435.8,316320,2022-02-02 22:59:59
57.2,57.2,57.44,57.16,9086025.4,158560,2022-02-02 23:59:58
56.9,56.9,56.9,56.9,299863.0,5270,2022-02-03 06:59:59
56.88,56.56,57.16,56.2,57543873.59999998,1017700,2022-02-03 07:59:59
56.54,56.64,56.8,56.5,14277017.4,251920,2022-02-03 08:59:59
56.64,56.22,56.7,56.0,32978052.800000004,586600,2022-02-03 09:59:59
56.2,56.18,56.38,55.8,67013814.39999999,1195800,2022-02-03 10:59:59
56.18,56.52,56.78,56.04,30694126.6,543540,2022-02-03 11:59:59
56.56,55.96,56.66,55.9,71152266.4,1266740,2022-02-03 12:59:59
55.92,55.74,56.06,55.6,61752442.79999999,1106420,2022-02-03 13:59:59
55.7,55.66,55.88,55.54,58437492.79999999,1050190,2022-02-03 14:59:59
55.64,55.2,55.88,55.04,161571139.79999995,2913630,2022-02-03 15:59:59
55.22,55.4,55.46,55.16,36345266.8,657340,2022-02-03 16:59:59
55.4,55.56,55.94,55.38,35506571.400000006,637660,2022-02-03 17:59:59
55.56,55.38,55.8,55.38,68393271.19999999,1232670,2022-02-03 18:48:08
55.48,55.56,55.74,55.28,42416803.0,763980,2022-02-03 19:59:59
55.56,55.66,55.92,55.54,24921818.200000003,446830,2022-02-03 20:59:59
55.72,55.68,55.86,55.64,16703448.600000003,299630,2022-02-03 21:59:59
55.7,55.76,55.84,55.58,6568118.999999999,117860,2022-02-03 22:59:59
55.74,55.7,55.8,55.52,16414547.399999999,295130,2022-02-03 23:59:49
55.82,55.82,55.82,55.82,1116.4,20,2022-02-04 06:59:59
55.72,56.02,56.28,55.7,18956685.799999997,338070,2022-02-04 07:59:59
56.02,56.28,56.36,56.02,18610531.599999998,331080,2022-02-04 08:59:59
56.28,56.24,56.28,56.1,5242202.599999999,93310,2022-02-04 09:59:59
56.22,56.14,56.26,55.8,43153069.60000002,770010,2022-02-04 10:59:59
56.14,56.76,56.82,56.08,59196776.00000001,1047210,2022-02-04 11:59:59
56.78,56.62,56.9,56.62,31098753.8,547830,2022-02-04 12:59:59
56.62,56.14,56.78,56.04,210151935.40000004,3719320,2022-02-04 13:59:59
56.14,56.06,56.24,55.86,24888567.800000004,444000,2022-02-04 14:59:59
56.08,56.5,56.62,56.06,26603200.2,471530,2022-02-04 15:59:59
56.5,55.82,56.5,55.72,31570370.6,563580,2022-02-04 16:59:59
55.78,55.98,56.02,55.52,32478010.200000018,582350,2022-02-04 17:59:59
55.98,55.84,56.04,55.78,28414272.59999999,508390,2022-02-04 18:49:07
55.78,56.0,56.26,55.78,9475102.599999998,169020,2022-02-04 19:59:59
55.96,56.26,56.28,55.9,11645115.400000004,207440,2022-02-04 20:59:59
56.26,56.26,56.34,56.2,9459988.6,168080,2022-02-04 21:59:59
